snapshot,country,technology,value,unit
2045-10-15 12:00:00,XY,IND_BOILER,9117.8,MW
2045-10-16 13:00:00,XY,IND_BOILER,9207.5,MW
2045-10-17 14:00:00,XY,IND_BOILER,10460.2,MW
2045-10-18 15:00:00,XY,IND_BOILER,10116.4,MW
2045-10-19 16:00:00,XY,IND_BOILER,7813.8,MW
2045-10-20 17:00:00,XY,IND_BOILER,8906.0,MW
2045-10-21 18:00:00,XY,IND_BOILER,12268.4,MW
2045-10-22 19:00:00,XY,IND_BOILER,12675.6,MW
2045-10-23 20:00:00,XY,IND_BOILER,13078.0,MW
2045-10-24 21:00:00,XY,IND_BOILER,12876.8,MW
2045-10-25 22:00:00,XY,IND_BOILER,12373.8,MW
2045-10-26 23:00:00,XY,IND_BOILER,10462.4,MW
2045-10-28 00:00:00,XY,IND_BOILER,10663.6,MW
2045-10-29 01:00:00,XY,IND_BOILER,10663.6,MW
2045-10-30 02:00:00,XY,IND_BOILER,9707.6,MW
2045-10-31 03:00:00,XY,IND_BOILER,9734.6,MW
2045-11-01 04:00:00,XY,IND_BOILER,8463.6,MW
2045-11-02 05:00:00,XY,IND_BOILER,8592.7,MW
2045-11-03 06:00:00,XY,IND_BOILER,8683.2,MW
2045-11-04 07:00:00,XY,IND_BOILER,10663.6,MW
2045-11-05 08:00:00,XY,IND_BOILER,11130.7,MW
2045-11-06 09:00:00,XY,IND_BOILER,11622.7,MW
2045-11-07 10:00:00,XY,IND_BOILER,10796.0,MW
2045-11-08 11:00:00,XY,IND_BOILER,9243.1,MW
2045-11-09 12:00:00,XY,IND_BOILER,6616.9,MW
2045-11-10 13:00:00,XY,IND_BOILER,6429.6,MW
2045-11-11 14:00:00,XY,IND_BOILER,8265.0,MW
2045-11-12 15:00:00,XY,IND_BOILER,9012.0,MW
2045-11-13 16:00:00,XY,IND_BOILER,9752.8,MW
2045-11-14 17:00:00,XY,IND_BOILER,10737.8,MW
2045-11-15 18:00:00,XY,IND_BOILER,11886.4,MW
2045-11-16 19:00:00,XY,IND_BOILER,10462.4,MW
2045-11-17 20:00:00,XY,IND_BOILER,10663.6,MW
2045-11-18 21:00:00,XY,IND_BOILER,12474.4,MW
2045-11-19 22:00:00,XY,IND_BOILER,12675.6,MW
2045-11-20 23:00:00,XY,IND_BOILER,12948.0,MW
2045-11-22 00:00:00,XY,IND_BOILER,12172.6,MW
2045-11-23 01:00:00,XY,IND_BOILER,10462.4,MW
2045-11-24 02:00:00,XY,IND_BOILER,8463.6,MW
2045-11-25 03:00:00,XY,IND_BOILER,8271.4,MW
2045-11-26 04:00:00,XY,IND_BOILER,8492.2,MW
2045-11-27 05:00:00,XY,IND_BOILER,9693.7,MW
2045-11-28 06:00:00,XY,IND_BOILER,10654.9,MW
2045-11-29 07:00:00,XY,IND_BOILER,9963.3,MW
2045-11-30 08:00:00,XY,IND_BOILER,9240.3,MW
2045-12-01 09:00:00,XY,IND_BOILER,9032.7,MW
2045-12-02 10:00:00,XY,IND_BOILER,9965.9,MW
2045-12-03 11:00:00,XY,IND_BOILER,9806.9,MW
2045-12-04 12:00:00,XY,IND_BOILER,9838.8,MW
2045-12-05 13:00:00,XY,IND_BOILER,9021.3,MW
2045-12-06 14:00:00,XY,IND_BOILER,8574.3,MW
2045-12-07 15:00:00,XY,IND_BOILER,8396.1,MW
2045-12-08 16:00:00,XY,IND_BOILER,8407.9,MW
2045-12-09 17:00:00,XY,IND_BOILER,11344.6,MW
2045-12-10 18:00:00,XY,IND_BOILER,12033.8,MW
2045-12-11 19:00:00,XY,IND_BOILER,13021.6,MW
2045-12-12 20:00:00,XY,IND_BOILER,12948.0,MW
2045-12-13 21:00:00,XY,IND_BOILER,12474.4,MW
2045-12-14 22:00:00,XY,IND_BOILER,10562.9,MW
2045-12-15 23:00:00,XY,IND_BOILER,10548.0,MW
2045-12-17 00:00:00,XY,IND_BOILER,11986.7,MW
2045-12-18 01:00:00,XY,IND_BOILER,10325.2,MW
2045-12-19 02:00:00,XY,IND_BOILER,10130.7,MW
2045-12-20 03:00:00,XY,IND_BOILER,9835.5,MW
2045-12-21 04:00:00,XY,IND_BOILER,9255.2,MW
2045-12-22 05:00:00,XY,IND_BOILER,9054.0,MW
2045-12-23 06:00:00,XY,IND_BOILER,10160.6,MW
2045-12-24 07:00:00,XY,IND_BOILER,10864.8,MW
2045-12-25 08:00:00,XY,IND_BOILER,11858.2,MW
2045-12-26 09:00:00,XY,IND_BOILER,11476.8,MW
2045-12-27 10:00:00,XY,IND_BOILER,9568.0,MW
2045-12-28 11:00:00,XY,IND_BOILER,7229.0,MW
2045-12-29 12:00:00,XY,IND_BOILER,5945.4,MW
2045-12-30 13:00:00,XY,IND_BOILER,7612.4,MW
2045-12-31 14:00:00,XY,IND_BOILER,7853.5,MW
2046-01-01 15:00:00,XY,IND_BOILER,9560.1,MW
2045-01-01 00:00:00,YZ,IND_BOILER,9075.1,MW
2045-01-02 01:00:00,YZ,IND_BOILER,11367.8,MW
2045-01-03 02:00:00,YZ,IND_BOILER,10965.4,MW
2045-01-04 03:00:00,YZ,IND_BOILER,10864.8,MW
2045-01-05 04:00:00,YZ,IND_BOILER,8568.9,MW
2045-01-06 05:00:00,YZ,IND_BOILER,8054.2,MW
2045-01-07 06:00:00,YZ,IND_BOILER,9330.8,MW
2045-01-08 07:00:00,YZ,IND_BOILER,9886.8,MW
2045-01-09 08:00:00,YZ,IND_BOILER,9907.6,MW
2045-01-10 09:00:00,YZ,IND_BOILER,9274.6,MW
2045-01-11 10:00:00,YZ,IND_BOILER,11146.3,MW
2045-01-12 11:00:00,YZ,IND_BOILER,6525.4,MW
2045-01-13 12:00:00,YZ,IND_BOILER,5909.0,MW
2045-01-14 13:00:00,YZ,IND_BOILER,6701.0,MW
2045-01-15 14:00:00,YZ,IND_BOILER,7692.2,MW
2045-01-16 15:00:00,YZ,IND_BOILER,8506.8,MW
2045-01-17 16:00:00,YZ,IND_BOILER,9497.3,MW
2045-01-18 17:00:00,YZ,IND_BOILER,7405.4,MW
2045-01-19 18:00:00,YZ,IND_BOILER,9505.2,MW
2045-01-20 19:00:00,YZ,IND_BOILER,10987.4,MW
2045-01-21 20:00:00,YZ,IND_BOILER,8405.2,MW
2045-01-22 21:00:00,YZ,IND_BOILER,11315.9,MW
2045-01-23 22:00:00,YZ,IND_BOILER,8991.6,MW
2045-01-24 23:00:00,YZ,IND_BOILER,7509.2,MW
2045-01-26 00:00:00,YZ,IND_BOILER,6849.9,MW
2045-01-27 01:00:00,YZ,IND_BOILER,6346.0,MW
2045-01-28 02:00:00,YZ,IND_BOILER,6309.2,MW
