flow,snapshot,value,unit
YZ_CE_to_YZ_NR,2050-09-23 15:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-09-24 16:00:00,-2877.6621123014847,MW
YZ_CE_to_YZ_NR,2050-09-25 17:00:00,34.60836111498952,MW
YZ_CE_to_YZ_NR,2050-09-26 18:00:00,563.4805043593026,MW
YZ_CE_to_YZ_NR,2050-09-27 19:00:00,512.7725317786558,MW
YZ_CE_to_YZ_NR,2050-09-28 20:00:00,-724.4761585422882,MW
YZ_CE_to_YZ_NR,2050-09-29 21:00:00,-1474.721209863289,MW
YZ_CE_to_YZ_NR,2050-09-30 22:00:00,-1226.7731256880886,MW
YZ_CE_to_YZ_NR,2050-10-01 23:00:00,-2751.4619850476483,MW
YZ_CE_to_YZ_NR,2050-10-03 00:00:00,-2489.959363212889,MW
YZ_CE_to_YZ_NR,2050-10-04 01:00:00,-279.6723975797786,MW
YZ_CE_to_YZ_NR,2050-10-05 02:00:00,2430.390420882254,MW
